Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Ahuntsic Est,45.5527,-73.64005,A&W,45.549867,-73.629494,Fast Food Restaurant
Ahuntsic Est,45.5527,-73.64005,PJC Jean Coutu Santé,45.55028060556922,-73.65083081184301,Pharmacy
Ahuntsic Est,45.5527,-73.64005,Tim Hortons,45.54867756434129,-73.6346398293972,Coffee Shop
Ahuntsic Est,45.5527,-73.64005,Aréna Michel-Normandin,45.55130503159363,-73.63730801405488,Skating Rink
Ahuntsic Est,45.5527,-73.64005,Café Van Houtte,45.546348,-73.638561,Coffee Shop
Ahuntsic Est,45.5527,-73.64005,Parc Saint-Alphonse,45.548798718375345,-73.63916873931885,Park
Ahuntsic Est,45.5527,-73.64005,Long & McQuade,45.54809229191865,-73.64379881810622,Music Store
Ahuntsic Est,45.5527,-73.64005,Café Noir,45.545765058856496,-73.63847545570214,Café
Cartierville Nord-Est,45.53815,-73.6944,Librairie Monet,45.535939,-73.69798,Bookstore
Cartierville Nord-Est,45.53815,-73.6944,Pharmacie Jean Coutu,45.53793477650403,-73.69914675030158,Pharmacy
Cartierville Nord-Est,45.53815,-73.6944,IGA extra Supermarché Pierre Leduc inc.,45.536475,-73.698109,Grocery Store
Cartierville Nord-Est,45.53815,-73.6944,Sapori Di Napoli,45.540799095698375,-73.68570691576977,Italian Restaurant
Cartierville Nord-Est,45.53815,-73.6944,Nautilus Plus,45.536503589761466,-73.69789922267555,Gym
Cartierville Nord-Est,45.53815,-73.6944,Parc de la Merci,45.54667364344165,-73.69329589457578,Park
Cartierville Nord-Est,45.53815,-73.6944,RBC Royal Bank,45.53713177410762,-73.69812328233395,Bank
Cartierville Nord-Est,45.53815,-73.6944,Parc Marcelin-Wilson,45.540584793831535,-73.68573008917147,Park
Cartierville Nord-Est,45.53815,-73.6944,SAQ Express,45.536107,-73.698395,Liquor Store
Cartierville Nord-Est,45.53815,-73.6944,Subway,45.53738680348331,-73.69953168322102,Sandwich Place
Cartierville Nord-Est,45.53815,-73.6944,Petro-Canada,45.537955,-73.698875,Gas Station
Cartierville Nord-Est,45.53815,-73.6944,Les Galeries Normandie,45.53685663688678,-73.69839692562357,Shopping Mall
Cartierville Nord-Est,45.53815,-73.6944,Pharmaprix,45.537898,-73.699423,Pharmacy
Cartierville Nord-Est,45.53815,-73.6944,Tim Hortons,45.53628842073639,-73.70015077292919,Coffee Shop
Cartierville Nord-Est,45.53815,-73.6944,Nouilles Orientales,45.536819181124464,-73.69805643520631,Asian Restaurant
Cartierville Nord-Est,45.53815,-73.6944,Dollarama,45.537955,-73.698875,Discount Store
Cartierville Nord-Est,45.53815,-73.6944,Thai Express,45.536556497310734,-73.69989911418715,Asian Restaurant
Cartierville Nord-Est,45.53815,-73.6944,Restaurant Dima,45.540614438031476,-73.6857406998037,Middle Eastern Restaurant
Cartierville Nord-Est,45.53815,-73.6944,Aréna Marcellin-Wilson,45.540662366988286,-73.68570092721822,Hockey Arena
Cartierville Nord-Est,45.53815,-73.6944,Restaurant Le Bordelais,45.5460849,-73.6966754,Business Service
Cartierville Nord-Est,45.53815,-73.6944,Parc de l'Île Perry,45.546180963658976,-73.69783169218695,Park
Cartierville Nord-Est,45.53815,-73.6944,Parc Des Bateliers,45.54503427909505,-73.70159934978214,Park
Saint-Laurent Est,45.50105,-73.68519,TD Canada Trust,45.50187505630198,-73.68104673922062,Bank
Saint-Laurent Est,45.50105,-73.68519,Petro-Canada,45.504702,-73.677387,Gas Station
Saint-Laurent Est,45.50105,-73.68519,St. Louis Shopping Centre,45.50170072944184,-73.68085050333676,Shopping Mall
Saint-Laurent Est,45.50105,-73.68519,Tim Hortons,45.50384298747551,-73.67718100547785,Coffee Shop
Saint-Laurent Est,45.50105,-73.68519,A-40 / A-520 Interchange,45.49436708724482,-73.68967370367243,Intersection
Saint-Laurent Est,45.50105,-73.68519,Nike Montreal,45.49493627736843,-73.67890003518866,Athletics & Sports
Saint-Laurent Est,45.50105,-73.68519,Parc Gohier,45.50838397057227,-73.6813506565651,Park
Saint-Laurent Est,45.50105,-73.68519,Beyond The Rack,45.49231264501069,-73.6857157945633,Clothing Store
Saint-Laurent Est,45.50105,-73.68519,Le Rinque,45.49328963973746,-73.67874763880943,Hockey Arena
Mercier Sud-Est,45.576879999999996,-73.52962,Vincent Sous-Marins,45.5804073,-73.5399762,Fast Food Restaurant
Mercier Sud-Est,45.576879999999996,-73.52962,Second Cup,45.579996127092464,-73.53624935741979,Coffee Shop
Mercier Sud-Est,45.576879999999996,-73.52962,Le Cupidon D'Or,45.58128205914438,-73.53099825659267,Restaurant
Mercier Sud-Est,45.576879999999996,-73.52962,Tim Hortons,45.5804297656937,-73.531962186098,Coffee Shop
Mercier Sud-Est,45.576879999999996,-73.52962,Walmart,45.58096000701373,-73.54098288129195,Big Box Store
Mercier Sud-Est,45.576879999999996,-73.52962,Piscine Édouard-Montpetit,45.57597053966991,-73.5370573928188,Pool
Mercier Sud-Est,45.576879999999996,-73.52962,Parc Rougemont,45.569494380102874,-73.52765321731567,Park
Mercier Sud-Est,45.576879999999996,-73.52962,Ramona Pizzeria,45.57077829266261,-73.53737953305944,Pizza Place
Mercier Sud-Est,45.576879999999996,-73.52962,Desjardins Guichet/ATM,45.572068,-73.540466,ATM
Ahuntsic Sud-Est,45.54077,-73.65015,Cafe Bar Gentile,45.53849331456015,-73.6545644427619,Italian Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Rudsak Atelier,45.54385729686987,-73.64901788382647,Clothing Store
Ahuntsic Sud-Est,45.54077,-73.65015,Boulangerie Old Country,45.536835,-73.647397,Bakery
Ahuntsic Sud-Est,45.54077,-73.65015,Poissonnerie Coralli,45.53625677178863,-73.64966809994532,Fish Market
Ahuntsic Sud-Est,45.54077,-73.65015,L'Oeufrier,45.54017752721379,-73.65366228607206,Breakfast Spot
Ahuntsic Sud-Est,45.54077,-73.65015,DeSerres,45.535387808367865,-73.65446841277887,Arts & Crafts Store
Ahuntsic Sud-Est,45.54077,-73.65015,MEC,45.532156355864934,-73.65189244886109,Outdoor Supply Store
Ahuntsic Sud-Est,45.54077,-73.65015,Winners,45.5358065133682,-73.6570215225219,Department Store
Ahuntsic Sud-Est,45.54077,-73.65015,SAQ Dépôt,45.535673,-73.653603,Liquor Store
Ahuntsic Sud-Est,45.54077,-73.65015,Calvin Klein,45.533998268236765,-73.65332069118948,Boutique
Ahuntsic Sud-Est,45.54077,-73.65015,Starbucks,45.54299690491652,-73.6403086789699,Coffee Shop
Ahuntsic Sud-Est,45.54077,-73.65015,Pasta Bar,45.54075364626284,-73.65316586317499,Italian Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Ciot,45.543781768909334,-73.64856669216186,Furniture / Home Store
Ahuntsic Sud-Est,45.54077,-73.65015,Bistro du Marché,45.53305215056545,-73.64876359153936,Breakfast Spot
Ahuntsic Sud-Est,45.54077,-73.65015,Nike Factory Store,45.5350635,-73.6551001,Sporting Goods Shop
Ahuntsic Sud-Est,45.54077,-73.65015,Restaurant Georgina,45.54916405699019,-73.64753538844295,Burger Joint
Ahuntsic Sud-Est,45.54077,-73.65015,Marshall's,45.5353806,-73.653081,Discount Store
Ahuntsic Sud-Est,45.54077,-73.65015,Auberge Du Dragon Rouge,45.547262,-73.641411,Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Tommy Hilfiger,45.53460798863626,-73.65572827031595,Clothing Store
Ahuntsic Sud-Est,45.54077,-73.65015,Bulk Barn,45.53339,-73.655715,Food & Drink Shop
Ahuntsic Sud-Est,45.54077,-73.65015,Unique Vêtements,45.54518265622583,-73.65317215170408,Clothing Store
Ahuntsic Sud-Est,45.54077,-73.65015,Cocktail Antabli,45.53241,-73.654703,Dessert Shop
Ahuntsic Sud-Est,45.54077,-73.65015,Pharmaprix,45.539711241550066,-73.65388356568049,Pharmacy
Ahuntsic Sud-Est,45.54077,-73.65015,Tim Hortons,45.5329459840402,-73.65285940468311,Coffee Shop
Ahuntsic Sud-Est,45.54077,-73.65015,TD Canada Trust,45.53873349944664,-73.65480317736001,Bank
Ahuntsic Sud-Est,45.54077,-73.65015,BCBGMAXAZRIA,45.53986900806718,-73.65786777984016,Women's Store
Ahuntsic Sud-Est,45.54077,-73.65015,Burger King,45.5411222961731,-73.6426784098148,Fast Food Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Pho Express,45.54086281493941,-73.63784469532057,Asian Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Énergie Cardio,45.54203622193869,-73.64055302127109,Gym / Fitness Center
Ahuntsic Sud-Est,45.54077,-73.65015,Harvey's,45.537688745973846,-73.64463177865997,Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,RBC Royal Bank,45.54085533825414,-73.64157354935611,Bank
Ahuntsic Sud-Est,45.54077,-73.65015,Costco,45.53613942606561,-73.66046858177184,Warehouse Store
Ahuntsic Sud-Est,45.54077,-73.65015,Subway,45.54606952497693,-73.65793519963916,Sandwich Place
Ahuntsic Sud-Est,45.54077,-73.65015,Subway,45.54169254633415,-73.64344872753918,Sandwich Place
Ahuntsic Sud-Est,45.54077,-73.65015,Shell,45.53885994,-73.64390743,Gas Station
Ahuntsic Sud-Est,45.54077,-73.65015,Dollarama,45.534147,-73.657753,Discount Store
Ahuntsic Sud-Est,45.54077,-73.65015,Marché Central,45.53328196802676,-73.6531572434853,Shopping Mall
Ahuntsic Sud-Est,45.54077,-73.65015,Subway,45.5380004,-73.6546666,Sandwich Place
Ahuntsic Sud-Est,45.54077,-73.65015,Bureau en Gros,45.53437861543827,-73.65754187107086,Paper / Office Supplies Store
Ahuntsic Sud-Est,45.54077,-73.65015,La Prep,45.539006661345944,-73.65442396692907,Café
Ahuntsic Sud-Est,45.54077,-73.65015,Marché Tradition,45.548671,-73.646246,Grocery Store
Ahuntsic Sud-Est,45.54077,-73.65015,Vinnie Gambini's,45.53196210812481,-73.6481288069362,Italian Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Bo Bebe,45.54547351454908,-73.6549820609748,Kids Store
Ahuntsic Sud-Est,45.54077,-73.65015,Arena Howie Morenz,45.53393405139263,-73.64439197851048,Hockey Arena
Ahuntsic Sud-Est,45.54077,-73.65015,PJC Jean Coutu,45.541266626943184,-73.63990285069289,Pharmacy
Ahuntsic Sud-Est,45.54077,-73.65015,Brick,45.5321041,-73.6502256,Furniture / Home Store
Ahuntsic Sud-Est,45.54077,-73.65015,Rudsak head office,45.54372161240808,-73.64886431541883,Boutique
Ahuntsic Sud-Est,45.54077,-73.65015,Déco-Découverte,45.53510749158901,-73.65302873137223,Furniture / Home Store
Ahuntsic Sud-Est,45.54077,-73.65015,Allô Mon Coco,45.533317543565246,-73.65565494324338,Breakfast Spot
Ahuntsic Sud-Est,45.54077,-73.65015,Méga-Plex Guzzo Marché Central 18,45.53229682560178,-73.64856719970703,Movie Theater
Ahuntsic Sud-Est,45.54077,-73.65015,Dic Ann's,45.53303126795095,-73.65254457050574,Fast Food Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Roasters,45.53200066284622,-73.64817178687741,Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,AMT Gare Chabanel,45.536839397281234,-73.65654107786312,Train Station
Ahuntsic Sud-Est,45.54077,-73.65015,HomeSense,45.535278,-73.65367,Department Store
Ahuntsic Sud-Est,45.54077,-73.65015,Café Suprême,45.541482,-73.641324,Café
Ahuntsic Sud-Est,45.54077,-73.65015,Presse Café,45.534041879072525,-73.65451828843584,Coffee Shop
Ahuntsic Sud-Est,45.54077,-73.65015,Luncheonette,45.54140423777751,-73.64093189240432,Snack Place
Ahuntsic Sud-Est,45.54077,-73.65015,Running Room,45.53463260103901,-73.65428117398017,Sporting Goods Shop
Ahuntsic Sud-Est,45.54077,-73.65015,Eggsclusif,45.54296979790102,-73.64024644964695,Breakfast Spot
Ahuntsic Sud-Est,45.54077,-73.65015,L'Équipeur,45.53533229444408,-73.6573267672288,Clothing Store
Ahuntsic Sud-Est,45.54077,-73.65015,Casey's,45.534454360611825,-73.6589818263595,American Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Long & McQuade,45.54809229191865,-73.64379881810622,Music Store
Ahuntsic Sud-Est,45.54077,-73.65015,Mr Puffs,45.533037,-73.655599,Pastry Shop
Ahuntsic Sud-Est,45.54077,-73.65015,Lucien Laverdure,45.545496,-73.639486,Sporting Goods Shop
Ahuntsic Sud-Est,45.54077,-73.65015,Smoky's Montréal,45.534521406862794,-73.6590814590454,Deli / Bodega
Ahuntsic Sud-Est,45.54077,-73.65015,Mucho Burrito,45.534534,-73.659308,Tex-Mex Restaurant
Ahuntsic Sud-Est,45.54077,-73.65015,Dandana Lounge,45.5328,-73.655987,Smoke Shop
Parc-Extension,45.52975,-73.633,Marven's Restaurant,45.52826710924192,-73.63374051654519,Greek Restaurant
Parc-Extension,45.52975,-73.633,Afroditi Bakery,45.52844541583584,-73.63001448945782,Bakery
Parc-Extension,45.52975,-73.633,Malhi Sweets,45.52917675697344,-73.63688026037892,Indian Restaurant
Parc-Extension,45.52975,-73.633,Restaurant Sana,45.53105792632122,-73.6358759099507,Indian Restaurant
Parc-Extension,45.52975,-73.633,Parc Jarry,45.53491220259171,-73.6286973953247,Park
Parc-Extension,45.52975,-73.633,Court Central,45.53305138341397,-73.62711300522174,Tennis Court
Parc-Extension,45.52975,-73.633,Tripoli Restaurant,45.528877614762145,-73.62988335533747,Greek Restaurant
Parc-Extension,45.52975,-73.633,Piscine Jarry,45.53434999935508,-73.6263551217694,Pool
Parc-Extension,45.52975,-73.633,Village Grec,45.52747506165903,-73.62400580654317,Greek Restaurant
Parc-Extension,45.52975,-73.633,Bombay Mahal,45.524622964357185,-73.62573576155916,Indian Restaurant
Parc-Extension,45.52975,-73.633,Stade Uniprix,45.53349511101106,-73.62586679348885,Tennis Stadium
Parc-Extension,45.52975,-73.633,Punjab Palace,45.52523858834887,-73.62519035389057,Indian Restaurant
Parc-Extension,45.52975,-73.633,Halal 786,45.52651688092775,-73.62443503244842,Middle Eastern Restaurant
Parc-Extension,45.52975,-73.633,Maison Indian Curry,45.524722741541616,-73.62551963802765,North Indian Restaurant
Parc-Extension,45.52975,-73.633,Salon Teashop,45.53189558263803,-73.62104164009723,Tea Room
Parc-Extension,45.52975,-73.633,Dee's Beauty,45.524477382563255,-73.62576635396161,Cosmetics Shop
Parc-Extension,45.52975,-73.633,Chand Palace,45.52482917660224,-73.62560673036116,Indian Restaurant
Parc-Extension,45.52975,-73.633,Flavours of India,45.524274,-73.625776,Indian Restaurant
Parc-Extension,45.52975,-73.633,Saint-Henri Micro-Torréfacteur,45.5322,-73.623206,Café
Parc-Extension,45.52975,-73.633,Bar à Gaufre,45.526194874043085,-73.62699685256794,Café
Parc-Extension,45.52975,-73.633,India's Oven,45.52890167174811,-73.62311423912863,Indian Restaurant
Parc-Extension,45.52975,-73.633,Pizza Pizza,45.52930741660881,-73.62286143887427,Pizza Place
Parc-Extension,45.52975,-73.633,Tim Hortons,45.5294426942585,-73.62250283360476,Coffee Shop
Parc-Extension,45.52975,-73.633,Lyla,45.5294333940473,-73.62286445568644,Vietnamese Restaurant
Parc-Extension,45.52975,-73.633,India Beau Village,45.53081098462639,-73.63598990664389,Indian Restaurant
Parc-Extension,45.52975,-73.633,PJC Jean Coutu,45.52509430415694,-73.62519505594851,Pharmacy
Parc-Extension,45.52975,-73.633,TD Canada Trust,45.5284266,-73.6235777,Bank
Parc-Extension,45.52975,-73.633,Rôtisserie Panama,45.52632979349811,-73.62470978599178,Greek Restaurant
Parc-Extension,45.52975,-73.633,Provigo Le Marché,45.53083,-73.622784,Grocery Store
Parc-Extension,45.52975,-73.633,Dera,45.52982,-73.63653,Indian Restaurant
Parc-Extension,45.52975,-73.633,STM Ligne 100 Crémazie,45.526717475954825,-73.63376161850793,Bus Line
Parc-Extension,45.52975,-73.633,Joe Fresh,45.53038782423194,-73.62371921539307,Clothing Store
Parc-Extension,45.52975,-73.633,Court Banque Nationale,45.53329501719235,-73.62822148593335,Tennis Court
Parc-Extension,45.52975,-73.633,Howard Park,45.53406571375919,-73.64379902465909,Park
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Tzanet,45.5335904,-73.6612183,Kitchen Supply Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Nostos,45.534584870442345,-73.66101584216614,Greek Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Bloc Shop,45.5319631006434,-73.65777001922007,Climbing Gym
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Boulangerie Andalos,45.525869008766925,-73.65902472044658,Bakery
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Pho Mymy,45.53440480637524,-73.66023044236483,Vietnamese Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Adonis,45.53452312590886,-73.6663128036713,Grocery Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Mikasa Sushi Bar,45.53581520437078,-73.6653458988264,Sushi Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Winners,45.5358065133682,-73.6570215225219,Department Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Fermes Lufa,45.53174223202887,-73.65581947732201,Farmers Market
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Calvin Klein,45.533998268236765,-73.65332069118948,Boutique
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,DeSerres,45.535387808367865,-73.65446841277887,Arts & Crafts Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Bulk Barn,45.53339,-73.655715,Food & Drink Shop
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Cocktail Antabli,45.53241,-73.654703,Dessert Shop
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Tommy Hilfiger,45.53460798863626,-73.65572827031595,Clothing Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Nike Factory Store,45.5350635,-73.6551001,Sporting Goods Shop
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Sami Fruits,45.52698110269694,-73.67645523144222,Fruit & Vegetable Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Tim Hortons,45.5329459840402,-73.65285940468311,Coffee Shop
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Shish Kebab,45.533452,-73.65821,Middle Eastern Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Aux cinq parfums,45.53603320707771,-73.66456477566982,Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Costco,45.53613942606561,-73.66046858177184,Warehouse Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Maison Foo Lam,45.53362451712731,-73.65830527360504,Chinese Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Dollarama,45.534147,-73.657753,Discount Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Sharky's,45.53380229348467,-73.65877010916435,Pool Hall
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Bureau en Gros,45.53437861543827,-73.65754187107086,Paper / Office Supplies Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,PJC Jean Coutu,45.52815051562561,-73.66957609886094,Pharmacy
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Cora,45.533747611440454,-73.65878245766996,Breakfast Spot
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Solemer,45.535600876871555,-73.66652921430462,Seafood Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,McDonald's,45.5345995,-73.6599184,Fast Food Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Pizza Pizza,45.535423278808594,-73.66486358642578,Pizza Place
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Cremino,45.5336523936966,-73.65856708089149,Dessert Shop
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Marché Central,45.53328196802676,-73.6531572434853,Shopping Mall
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,A&W,45.536129,-73.666142,Fast Food Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Zouki's,45.53453567436398,-73.65951887561147,Middle Eastern Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Allô Mon Coco,45.533317543565246,-73.65565494324338,Breakfast Spot
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Ceragres,45.52872784609244,-73.6644316203287,Furniture / Home Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Thai Express,45.53458720920807,-73.65998366530857,Thai Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Canadian Tire,45.53112161505101,-73.6530015283874,Hardware Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Casey's,45.534454360611825,-73.6589818263595,American Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Dic Ann's,45.53303126795095,-73.65254457050574,Fast Food Restaurant
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Petro-Canada,45.536154,-73.666311,Gas Station
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Presse Café,45.534041879072525,-73.65451828843584,Coffee Shop
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,L'Équipeur,45.53533229444408,-73.6573267672288,Clothing Store
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Future Electronics Shuttle Bus,45.53297796315748,-73.65492500622969,Moving Target
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,AMT Gare Montpellier,45.52496431863986,-73.67181216080718,Train Station
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Sac Wich,45.53290289493111,-73.65267490365137,Sandwich Place
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Échangeur 15/40,45.52751464030731,-73.65250641062883,Intersection
Saint-Laurent Outer Nord-Est,45.53022,-73.6645,Green Traiteur & Café,45.53220393704138,-73.6521375127118,Café
LaSalle Nord-Ouest,45.439,-73.62171,Chez Cora,45.439812848788044,-73.62200928210869,Breakfast Spot
LaSalle Nord-Ouest,45.439,-73.62171,Mondou,45.4355945,-73.627089,Pet Store
LaSalle Nord-Ouest,45.439,-73.62171,Bulk Barn,45.43977089015699,-73.6223809783564,Food & Drink Shop
LaSalle Nord-Ouest,45.439,-73.62171,eXpertComics Dépôt,45.43361900706451,-73.62853475919565,Bookstore
LaSalle Nord-Ouest,45.439,-73.62171,Peddler's,45.44001597758581,-73.6210390933244,Breakfast Spot
LaSalle Nord-Ouest,45.439,-73.62171,Pizza Pizza,45.43827791467571,-73.62451442985054,Pizza Place
LaSalle Nord-Ouest,45.439,-73.62171,Sports Experts,45.44627994705207,-73.61455554554584,Sporting Goods Shop
LaSalle Nord-Ouest,45.439,-73.62171,Kyomi,45.43847913521837,-73.62267457956477,Asian Restaurant
LaSalle Nord-Ouest,45.439,-73.62171,Eggsquis,45.440412547591244,-73.62092923104245,Breakfast Spot
LaSalle Nord-Ouest,45.439,-73.62171,Pizza Hut,45.44025048241136,-73.6215712938866,Pizza Place
LaSalle Nord-Ouest,45.439,-73.62171,Frutta Si,45.4316618599594,-73.61693610299086,Grocery Store
LaSalle Nord-Ouest,45.439,-73.62171,Nautilus Plus,45.440404321620626,-73.62167338203736,Gym
LaSalle Nord-Ouest,45.439,-73.62171,Tim Hortons,45.43250427406912,-73.62867191433912,Coffee Shop
LaSalle Nord-Ouest,45.439,-73.62171,Subway,45.43658230280465,-73.6257808633673,Sandwich Place
LaSalle Nord-Ouest,45.439,-73.62171,O'sushi,45.43980045632079,-73.62204216110756,Sushi Restaurant
LaSalle Nord-Ouest,45.439,-73.62171,Shish Poulet,45.433723,-73.628804,Middle Eastern Restaurant
LaSalle Nord-Ouest,45.439,-73.62171,Réno-Dépôt,45.43993325452212,-73.6193069966248,Hardware Store
LaSalle Nord-Ouest,45.439,-73.62171,RBC Royal Bank,45.44376826343755,-73.6157320831682,Bank
LaSalle Nord-Ouest,45.439,-73.62171,Super C,45.44214738803794,-73.62263535149395,Supermarket
LaSalle Nord-Ouest,45.439,-73.62171,La Baie d'Hudson,45.447647,-73.618546,Department Store
LaSalle Nord-Ouest,45.439,-73.62171,McDonald's,45.4333521,-73.6281237,Fast Food Restaurant
LaSalle Nord-Ouest,45.439,-73.62171,Buffet Vichy,45.44276613660017,-73.61686941918484,American Restaurant
LaSalle Nord-Ouest,45.439,-73.62171,Fu Lam,45.44410950122498,-73.61606674782794,Buffet
LaSalle Nord-Ouest,45.439,-73.62171,Pâtisserie Lasalle,45.433942717402125,-73.62792482194726,Bakery
LaSalle Nord-Ouest,45.439,-73.62171,Harvey's,45.436882521064,-73.62574567665149,Restaurant
LaSalle Nord-Ouest,45.439,-73.62171,Pharmaprix,45.432494,-73.630146,Pharmacy
LaSalle Nord-Ouest,45.439,-73.62171,Club Entrepôt,45.438131,-73.619358,Factory
LaSalle Nord-Ouest,45.439,-73.62171,KFC,45.43154660936606,-73.6250327505462,Fast Food Restaurant
LaSalle Nord-Ouest,45.439,-73.62171,Bureau en Gros,45.44563930964181,-73.61426476322936,Paper / Office Supplies Store
LaSalle Nord-Ouest,45.439,-73.62171,Aubainerie,45.44160792251331,-73.62290382385254,Clothing Store
LaSalle Nord-Ouest,45.439,-73.62171,Banque Laurentienne - Guichet,45.441488,-73.619756,ATM
LaSalle Nord-Ouest,45.439,-73.62171,Casa Grecque,45.442273,-73.615885,Restaurant
LaSalle Nord-Ouest,45.439,-73.62171,TD Canada Trust,45.43197,-73.6296741,Bank
LaSalle Nord-Ouest,45.439,-73.62171,MARASH,45.43667178848203,-73.61400826341237,Ice Cream Shop
LaSalle Nord-Ouest,45.439,-73.62171,Giggles Party Store,45.431467151692814,-73.6238479614625,Gift Shop
LaSalle Nord-Ouest,45.439,-73.62171,Buffet II Gabbiano,45.43600268711595,-73.61073591023654,Buffet
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Ciociaro Sports Bar,45.60088545358087,-73.59619112986711,Sports Bar
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Les Delices Lafrenaie,45.59836248262246,-73.58648052433732,Bakery
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Café Victoria,45.59839494393153,-73.59052829329319,Sandwich Place
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Vincent Sous-Marin,45.592679191568585,-73.59230795159966,Restaurant
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Berchicci,45.60145394840329,-73.60431733677513,Food & Drink Shop
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Buzzfit,45.59618204627924,-73.58462517068506,Gym
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,PJC Jean Coutu,45.600557359383444,-73.59591007232666,Pharmacy
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Intermarché Lagoria Langelier,45.59955882204643,-73.59316194609758,Grocery Store
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Boulangerie Laura,45.593272251505965,-73.59190480367312,Bakery
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,Couche-Tard,45.59245,-73.592252,Convenience Store
Saint-Léonard Nord,45.598620000000004,-73.59411999999999,United Gym pour elles,45.60451099503809,-73.60208666726182,Gym / Fitness Center
Villeray Ouest,45.54205,-73.63533000000001,L'Oeufrier,45.54377274623724,-73.63574967660848,Breakfast Spot
Villeray Ouest,45.54205,-73.63533000000001,Veux-tu une Bière ?,45.544058822641425,-73.63552059692094,Liquor Store
Villeray Ouest,45.54205,-73.63533000000001,Braseiro,45.53972159299027,-73.63384907713323,Portuguese Restaurant
Villeray Ouest,45.54205,-73.63533000000001,Poubelle du Ski,45.53966487599782,-73.6340086617978,Sporting Goods Shop
